723,7369,7,8,0,0,1,Goretusk Liver
724,6385,0,5,0,0,1,Goretusk Liver Pie
725,6671,12,0,0,0,1,Gnoll Paw
727,26577,2,7,13,32,2,Notched Shortsword
728,1102,9,5,0,0,1,Recipe: Westfall Stew
729,7407,7,8,0,0,1,Stringy Vulture Meat
730,7394,7,8,0,0,1,Murloc Eye
731,8802,7,8,0,0,1,Goretusk Snout
732,7395,12,0,0,0,1,Okra
733,6428,0,5,0,0,1,Westfall Stew
735,7093,12,0,0,0,1,Rolf and Malakai's Medallions
737,926,12,0,0,0,1,Holy Spring Water
738,1297,12,0,0,0,1,Sack of Barley
739,11994,12,0,0,0,1,Sack of Corn
740,11998,12,0,0,0,1,Sack of Rye
742,928,12,0,0,0,1,A Sycamore Branch
743,929,12,0,0,0,1,Bundle of Charred Oak
744,18059,4,0,12,0,2,Thunderbrew's Boot Flask
745,1102,12,0,0,0,1,Marshal McBride's Documents
748,1102,12,0,0,0,1,Stormwind Armor Marker
750,1116,12,0,0,0,1,Tough Wolf Meat
752,1272,12,0,0,0,1,Red Burlap Bandana
753,20094,2,7,13,32,2,Dragonmaw Shortsword
754,20218,2,7,13,32,3,Shortsword of Vengeance
755,6677,15,0,0,0,0,Melted Candle
756,6264,2,1,17,26,2,Tunnel Pick
763,17007,4,2,9,0,1,Ice-covered Bracers
765,18088,7,9,0,0,1,Silverleaf
766,19621,2,4,21,32,1,Flanged Mace
767,20443,2,10,17,30,1,Long Bo Staff
768,5012,2,0,21,32,1,Lumberjack Axe
769,6348,7,8,0,0,1,Chunk of Boar Meat
770,6630,15,0,0,0,0,Pointy Crocolisk Tooth
771,1225,15,0,0,0,0,Chipped Boar Tusk
772,7066,12,0,0,0,1,Large Candle
773,7137,12,0,0,0,1,Gold Dust
774,6663,3,7,0,0,2,Malachite
776,6452,2,15,13,32,3,Vendetta
777,959,15,0,0,0,0,Prowler Teeth
778,6259,2,0,21,32,1,Kobold Excavation Pick
779,7714,15,0,0,0,0,Shiny Seashell
780,6628,12,0,0,0,1,Torn Murloc Fin
781,19644,2,4,21,32,1,Stone Gnoll Hammer
782,1329,12,0,0,0,1,Painted Gnoll Armband
783,6687,7,6,0,0,1,Light Hide
785,7341,7,9,0,0,1,Mageroyal
787,24697,0,5,0,0,1,Slitherskin Mackerel
789,19699,2,4,21,32,2,Stout Battlehammer
790,19401,2,0,21,32,2,Forester's Axe
791,20334,2,10,17,30,3,Gnarled Ash Staff
792,16855,4,1,8,0,1,Knitted Sandals
793,14449,4,1,10,0,1,Knitted Gloves
794,14450,4,1,7,0,1,Knitted Pants
795,14154,4,1,5,0,1,Knitted Tunic
796,22973,4,2,8,0,1,Rough Leather Boots
797,17068,4,2,10,0,1,Rough Leather Gloves
798,22972,4,2,7,0,1,Rough Leather Pants
799,2106,4,2,5,0,1,Rough Leather Vest
804,2588,1,0,18,0,1,Large Blue Sack
805,2586,1,0,18,0,1,Small Red Pouch
809,20033,2,7,13,32,4,Bloodrazor
810,19726,2,4,13,32,4,Hammer of the Northern Wind
811,19137,2,0,13,32,4,Axe of the Deep Woods
812,20257,2,10,17,30,4,Glowing Brightwood Staff
814,18084,7,1,0,0,1,Flask of Oil
816,6472,2,15,13,32,2,Small Hand Blade
818,6613,3,7,0,0,2,Tigerseye
820,6470,2,15,13,32,2,Slicer Blade
821,17102,4,2,5,0,2,Riverpaw Leather Vest
826,19271,2,0,13,32,2,Brutish Riverpaw Axe
827,3498,2,4,13,32,2,Wicked Blackjack
828,2584,1,0,18,0,1,Small Blue Pouch
829,1272,12,0,0,0,1,Red Leather Bandana
832,6847,4,3,6,0,2,Silver Defias Belt
833,22978,4,0,12,0,4,Lifestone
835,1007,0,0,0,0,1,Large Rope Net
837,14466,4,1,5,0,1,Heavy Weave Armor
838,14468,4,1,7,0,1,Heavy Weave Pants
839,14467,4,1,10,0,1,Heavy Weave Gloves
840,16821,4,1,8,0,1,Heavy Weave Shoes
841,1270,12,0,0,0,1,Furlbrow's Pocket Watch
843,14470,4,2,8,0,1,Tanned Leather Boots
844,2101,4,2,10,0,1,Tanned Leather Gloves
845,9640,4,2,7,0,1,Tanned Leather Pants
846,14472,4,2,5,0,1,Tanned Leather Jerkin
847,1019,4,3,5,0,1,Chainmail Armor
848,697,4,3,7,0,1,Chainmail Pants
849,6869,4,3,8,0,1,Chainmail Boots
850,6871,4,3,10,0,1,Chainmail Gloves
851,22077,2,7,13,32,1,Cutlass
852,8287,2,4,13,32,1,Mace
853,22102,2,0,13,32,1,Hatchet
854,22147,2,10,17,30,1,Quarter Staff
856,1025,1,0,18,0,1,Blue Leather Bag
857,4056,1,0,18,0,1,Large Red Sack
858,15711,0,1,0,0,1,Lesser Healing Potion
859,9880,4,0,4,0,1,Fine Cloth Shirt
860,3443,4,1,8,0,1,Cavalier's Boots
862,18397,4,0,11,0,3,Runed Ring
863,19213,2,0,13,32,2,Gloom Reaper
864,26579,2,7,13,32,2,Knightly Longsword
865,5212,2,4,13,32,2,Leaden Mace
866,20357,2,10,17,30,2,Monk's Staff
867,17180,4,2,10,0,4,Gloves of Holy Might
868,19713,2,4,13,32,4,Ardent Custodian
869,5163,2,7,13,32,4,Dazzling Longsword
870,33458,2,1,17,26,4,Fiery War Axe
871,19235,2,0,13,32,4,Flurry Axe
872,19242,2,1,17,26,3,Rockslicer
873,20298,2,10,17,30,4,Staff of Jordan
878,9200,7,11,0,0,0,Fist-sized Spinneret
880,20382,2,10,17,30,2,Staff of Horrors
884,6368,12,0,0,0,1,Ghoul Rib
885,8494,2,0,13,32,2,Black Metal Axe
886,20093,2,7,13,32,2,Black Metal Shortsword
887,6680,15,0,0,0,0,Pound of Flesh
888,17182,4,2,10,0,3,Naga Battle Gloves
889,3022,12,0,0,0,1,A Dusty Unsent Letter
890,20386,2,10,17,30,3,Twisted Chanter's Staff
892,16950,4,1,10,0,2,Gnoll Casting Gloves
893,959,15,0,0,0,0,Dire Wolf Fang
895,7103,12,0,0,0,1,Worgen Skull
896,959,12,0,0,0,1,Worgen Fang
897,17011,4,2,9,0,2,Madwolf Bracers
899,6459,2,15,13,32,2,Venom Web Fang
910,3024,12,0,0,0,1,An Undelivered Letter
911,28628,2,5,17,26,2,Ironwood Treebranch
913,20170,2,8,17,26,2,Huge Ogre Sword
914,2829,4,3,5,0,2,Large Ogre Chain Armor
915,1272,12,0,0,0,1,Red Silk Bandana
916,7589,12,0,0,0,1,A Torn Journal Page
918,1283,1,0,18,0,1,Deviate Hide Pack
920,19703,2,4,13,32,2,Wicked Spiked Mace
921,7588,12,0,0,0,1,A Faded Journal Page
922,22097,2,8,17,26,1,Dacian Falx
923,22080,2,7,21,32,1,Longsword
924,22131,2,5,17,26,1,Maul
925,4351,2,4,21,32,1,Flail
926,22108,2,1,17,26,1,Battle Axe
927,22106,2,0,13,32,1,Double Axe
928,22151,2,10,17,30,1,Long Staff
929,15712,0,1,0,0,1,Healing Potion
932,6430,1,0,18,0,1,Fel Steed Saddlebags
933,1282,1,0,18,0,1,Large Rucksack
934,19405,2,0,13,32,3,Stalvan's Reaper
935,8274,2,7,13,32,3,Night Watch Shortsword
936,5215,2,4,13,32,3,Midnight Mace
937,20329,2,10,17,30,3,Black Duskwood Staff
938,7601,12,0,0,0,1,Muddy Journal Pages
939,7588,12,0,0,0,1,A Bloodstained Journal Page
940,16676,4,1,20,0,4,Robes of Insight
942,9835,4,0,11,0,4,Freezing Band
943,20256,2,10,17,30,4,Warden Staff
944,20253,2,10,17,30,4,Elemental Mage Staff
954,3331,0,4,0,0,1,Scroll of Strength
955,2616,0,4,0,0,1,Scroll of Intellect
957,7286,12,0,0,0,1,William's Shipment
961,6387,0,5,0,0,1,Healing Herb
962,6385,12,0,0,0,1,Pork Belly Pie
964,9744,4,0,4,0,1,Deprecated Red Linen Shirt
981,1399,12,0,0,0,1,Bernice's Necklace
983,4878,4,1,6,0,1,Red Linen Sash
997,859,2,7,21,32,1,Fire Sword of Crippling
1006,224,12,0,0,0,1,Brass Collar
1008,1550,2,7,21,32,1,Well-used Sword
1009,8583,2,4,21,32,2,Compact Hammer
1010,20440,2,10,17,30,1,Gnarled Short Staff
1011,19273,2,0,21,32,1,Sharp Axe
1013,1236,12,0,0,0,1,Iron Rivet
1015,6348,7,8,0,0,1,Lean Wolf Flank
1017,1116,0,5,0,0,1,Seasoned Wolf Kabob
1019,1272,12,0,0,0,1,Red Linen Bandana
1024,15304,4,2,1,0,1,Plate Helmet D2 (test)
1026,15305,4,2,1,0,1,Plate Helmet D3 (test)
1027,15294,4,2,1,0,1,Mail Helmet A (Test)
1029,5563,9,0,0,0,1,Tablet of Serpent Totem
1041,16208,15,0,0,0,1,Horn of the Black Wolf
1057,5563,9,0,0,0,1,Tablet of Restoration III
1074,6619,15,0,0,0,0,Hard Spider Leg Tip
1075,7236,12,0,0,0,1,Shadowhide Pendant
1076,6012,4,0,11,0,2,Defias Renegade Ring
1077,9836,4,0,11,0,2,Defias Mage Ring
1080,25475,7,8,0,0,1,Tough Condor Meat
1081,7345,7,8,0,0,1,Crisp Spider Meat
1082,6406,0,5,0,0,1,Redridge Goulash
1083,7133,12,0,0,0,1,Glyph of Azora
1113,6413,0,5,0,0,1,Conjured Bread
1114,6343,0,5,0,0,1,Conjured Rye
1116,6011,4,0,11,0,2,Ring of Pure Silver
1121,703,4,2,8,0,3,Feet of the Lynx
1127,1816,0,0,0,0,1,Flash Bundle
1129,7129,12,0,0,0,1,Ghoul Fang
1130,1288,12,0,0,0,1,Vial of Spider Venom
1131,9557,4,0,23,0,2,Totem of Infliction
1132,16208,15,5,0,0,3,Horn of the Timber Wolf
1133,16207,15,0,0,0,1,Horn of the Winter Wolf
1134,16207,15,0,0,0,1,Horn of the Gray Wolf
1146,1155,9,0,0,0,1,Libram: Resurrection
1154,6833,4,3,6,0,1,Belt of the People's Militia
1155,20327,2,10,17,30,3,Rod of the Sleepwalker
1156,9839,4,0,11,0,3,Lavishly Jeweled Ring
1158,19643,2,4,21,32,1,Solid Metal Club
1159,4994,2,10,17,30,1,Militia Quarterstaff
1161,1544,2,7,21,32,1,Militia Shortsword
1162,13219,4,1,1,0,1,Pirates Patch (Test)
1166,2208,4,6,14,28,1,Dented Buckler
1167,18506,4,6,14,28,1,Small Targe
1168,30993,4,6,14,28,4,Skullflame Shield
1169,18816,4,6,14,28,4,Blackskull Shield
1171,12707,4,1,20,0,1,Well-stitched Robe
1172,12313,4,0,23,0,2,Grayson's Torch
1173,6777,4,2,8,0,1,Weather-worn Boots
1175,6659,15,0,0,0,0,A Gold Tooth
1177,6400,0,8,0,0,1,Oil of Olaf
1178,6336,0,8,0,0,1,Explosive Rocket
1179,18090,0,5,0,0,1,Ice Cold Milk
1180,1093,0,4,0,0,1,Scroll of Stamina
1181,2616,0,4,0,0,1,Scroll of Spirit
1182,6852,4,3,9,0,1,Brass-studded Bracers
1183,16927,4,1,9,0,1,Elastic Wristguards
1187,6415,0,0,0,0,2,Spiked Collar
1189,963,4,0,11,0,2,Overseer's Ring
1190,15120,4,1,16,0,2,Overseer's Cloak
1191,1816,0,0,0,0,1,Bag of Marbles
1193,27782,4,6,14,28,1,Banded Buckler
1194,22093,2,8,17,26,1,Bastard Sword
1195,7495,2,5,17,26,1,Kobold Mining Shovel
1196,22114,2,1,17,26,1,Tabar
1197,5226,2,5,17,26,1,Giant Mace
1198,22095,2,8,17,26,1,Claymore
1200,18663,4,6,14,28,1,Large Wooden Shield
1201,2161,4,6,14,28,1,Dull Heater Shield
1202,2329,4,6,14,28,1,Wall Shield
1203,2594,4,6,14,28,3,Aegis of Stormwind
1204,1644,4,6,14,28,4,The Green Tower
1205,18078,0,5,0,0,1,Melon Juice
1206,7393,3,7,0,0,2,Moss Agate
1207,5223,2,4,13,32,2,Murphstar
1208,2616,12,0,0,0,1,Maybell's Love Letter
1210,7401,3,7,0,0,2,Shadowgem
1211,14260,4,2,5,0,2,Gnoll War Harness
1212,2637,15,0,0,0,0,Gnoll Spittle
1213,3613,4,2,9,0,1,Gnoll Kindred Bracers
1214,19625,2,4,13,32,2,Gnoll Punisher
1215,16942,4,2,6,0,2,Support Girdle
1217,7280,12,0,0,0,1,Unknown Reward
1218,5527,2,5,17,26,2,Heavy Gnoll War Club
1219,20122,2,7,13,32,2,Redridge Machete
1220,19232,2,1,17,26,2,Lupine Axe
1221,568,12,0,0,0,1,Underbelly Whelp Scale
1251,11907,0,7,0,0,1,Linen Bandage
1252,2616,12,0,0,0,1,Gramma Stonefield's Note
1254,24380,4,0,28,0,1,Lesser Firestone (DEPRECATED)
1255,26945,4,3,9,0,1,Brackwater Bracers
1256,7078,12,0,0,0,1,Crystal Kelp Frond
1257,1656,12,0,0,0,1,Invisibility Liquor
1258,6511,4,0,12,0,0,Bind On Use Test Item
1260,1310,12,0,0,0,1,Tharil'zun's Head
1261,6009,12,0,0,0,1,Midnight Orb
1262,7923,0,0,0,0,1,Keg of Thunderbrew Lager
1263,22215,2,1,17,26,4,Brain Hacker
1264,5530,2,5,17,26,2,Headbasher
1265,20156,2,7,13,32,3,Scorpion Sting
1270,23113,4,1,16,0,2,Finely Woven Cloak
1273,12723,4,3,5,0,2,Forest Chain
1274,6661,12,0,0,0,1,Hops
1275,1019,4,3,5,0,2,Deputy Chain Coat
1276,2210,4,6,14,28,2,Fire Hardened Buckler
1280,15298,4,2,1,0,2,Cloaked Hood
1282,15324,4,3,1,0,2,Sparkmetal Coif
1283,811,12,0,0,0,1,Verner's Note
1284,7914,12,0,0,0,1,Crate of Horseshoes
1287,6447,2,15,13,32,2,Giant Tarantula Fang
1288,4826,7,11,0,0,1,Large Venom Sac
1292,8466,2,0,13,32,3,Butcher's Cleaver
1293,3034,12,0,0,0,1,The State of Lakeshire
1294,3035,12,0,0,0,1,The General's Response
1296,5195,2,4,13,32,2,Blackrock Mace
1297,19035,4,1,20,0,2,Robes of the Shadowcaster
1298,6305,4,1,9,0,0,Deprecated Night Mage Wristguards
1299,16717,4,1,6,0,2,Lesser Belt of the Spire
1300,20391,2,10,17,30,2,Lesser Staff of the Spire
1302,17174,4,2,10,0,2,Black Whelp Gloves
1303,6871,4,3,10,0,2,Bridgeworker's Gloves
1304,16818,4,1,10,0,2,Riding Gloves
1306,11387,4,2,9,0,2,Wolfmane Wristguards
1307,811,12,0,0,0,1,Gold Pickup Schedule
1309,12334,12,0,0,0,1,Oslow's Toolbox
1310,16971,4,2,7,0,2,Smith's Trousers
1314,17179,4,2,10,0,2,Ghoul Fingers
1315,6524,4,0,2,0,4,Lei of Lilies
1317,20377,2,10,17,30,2,Hardened Root Staff
1318,19290,2,1,17,26,3,Night Reaver
1319,14437,4,0,11,0,2,Ring of Iron Will
1322,6373,0,0,0,0,1,Fishliver Oil
1324,7196,12,0,21,0,1,Deprecated Parker's Lunch
1325,6524,12,0,0,0,1,Daffodil Bouquet
1326,2661,0,5,0,0,1,Sauteed Sunfish
1327,3093,12,0,0,0,1,Wiley's Note
1349,7918,12,0,0,0,1,Abercrombie's Crate
1351,16897,4,1,9,0,2,Fingerbone Bracers
1353,3031,12,0,0,0,1,Shaw's Report
1355,23014,4,1,16,0,2,Buckskin Cape
1357,1322,12,0,0,0,1,Captain Sanders' Treasure Map
1358,7593,12,0,0,0,1,A Clue to Sanders' Treasure
1359,6751,4,2,10,0,1,Lion-stamped Gloves
1360,7000,4,3,10,0,1,Stormwind Chain Gloves
1361,7594,12,0,0,0,1,Another Clue to Sanders' Treasure
1362,7595,12,0,0,0,1,Final Clue to Sanders' Treasure
1364,14339,4,2,5,0,0,Ragged Leather Vest
1366,14338,4,2,7,0,0,Ragged Leather Pants
1367,14354,4,2,8,0,0,Ragged Leather Boots
1368,17184,4,2,10,0,0,Ragged Leather Gloves
1369,14335,4,2,6,0,0,Ragged Leather Belt
1370,14336,4,2,9,0,0,Ragged Leather Bracers
1372,23054,4,1,16,0,0,Ragged Cloak
1374,16659,4,1,8,0,0,Frayed Shoes
1376,23090,4,1,16,0,0,Frayed Cloak
1377,16657,4,1,10,0,0,Frayed Gloves
1378,16656,4,1,7,0,0,Frayed Pants
1380,12426,4,1,20,0,0,Frayed Robe
1381,3023,12,0,0,0,1,A Mysterious Message
1382,19636,2,4,21,32,1,Rock Mace
1383,8495,2,0,21,32,1,Stone Tomahawk
1384,1546,2,7,21,32,1,Dull Blade
1386,19247,2,1,17,26,1,Thistlewood Axe
1387,20087,2,8,17,26,2,Ghoulfang
1388,20450,2,10,17,30,1,Crooked Staff
1389,8575,2,4,21,32,1,Kobold Mining Mallet
1391,20410,2,10,17,30,2,Riverpaw Mystic Staff
1394,5203,2,4,13,32,2,Driftwood Club
1395,9924,4,1,7,0,0,Apprentice's Pants
1396,3260,4,1,7,0,0,Acolyte's Pants
1399,6395,0,8,0,0,1,Magic Candle
1401,18088,0,5,0,0,1,Green Tea Leaf
1404,6499,4,0,12,0,2,Tidal Charm
1405,5540,2,10,17,30,2,Foamspittle Staff
1406,5638,2,6,17,26,2,Pearl-encrusted Spear
1407,3032,12,0,0,0,1,Solomon's Plea to Westfall
1408,3033,12,0,0,0,1,Stoutmantle's Response to Solomon
1409,3032,12,0,0,0,1,Solomon's Plea to Darkshire
1410,3032,12,0,0,0,1,Ebonlocke's Response to Solomon
1411,20442,2,10,17,30,0,Withered Staff
1412,20074,2,8,17,26,0,Crude Bastard Sword
1413,1547,2,7,21,32,0,Feeble Sword
1414,19525,2,5,17,26,0,Cracked Sledge
1415,19613,2,4,21,32,0,Carpenter's Mallet
1416,8495,2,0,21,32,0,Rusty Hatchet
1417,8501,2,1,17,26,0,Beaten Battle Axe
1418,14344,4,2,6,0,0,Worn Leather Belt
1419,14353,4,2,8,0,0,Worn Leather Boots
1420,4471,4,2,9,0,0,Worn Leather Bracers
1421,23083,4,1,16,0,0,Worn Hide Cloak
1422,14345,4,2,10,0,0,Worn Leather Gloves
1423,14346,4,2,7,0,0,Worn Leather Pants
1425,14190,4,2,5,0,0,Worn Leather Vest
1427,16798,4,1,8,0,0,Patchwork Shoes
1429,23130,4,1,16,0,0,Patchwork Cloak
1430,16797,4,1,10,0,0,Patchwork Gloves
1431,16796,4,1,7,0,0,Patchwork Pants
1433,16795,4,1,5,0,0,Patchwork Armor
1434,6383,0,0,0,0,1,Glowing Wax Stick
1436,17144,4,2,7,0,2,Frontier Britches
1438,25943,4,6,14,28,1,Warrior's Shield
1440,8570,2,4,13,32,2,Gnoll Skull Basher
1443,6522,4,0,2,0,4,Jeweled Amulet of Cainwyn
1445,10167,4,3,3,0,1,Blackrock Pauldrons
1446,6841,4,3,8,0,2,Blackrock Boots
1447,14438,4,0,11,0,4,Ring of Saviors
1448,6842,4,3,10,0,2,Blackrock Gauntlets
1449,9823,4,0,11,0,2,Minor Channeling Ring
1451,1249,12,0,0,0,1,Bottle of Zombie Juice
1453,9825,12,0,0,0,1,Spectral Comb
1454,8457,2,0,13,32,3,Axe of the Enforcer
1455,22214,2,1,17,26,2,Blackrock Champion's Axe
1457,19683,2,4,13,32,2,Shadowhide Mace
1458,8601,2,5,17,26,2,Shadowhide Maul
1459,19136,2,0,13,32,2,Shadowhide Scalper
1460,20109,2,8,17,26,2,Shadowhide Two-handed Sword
1461,19375,2,1,17,26,2,Slayer's Battle Axe
1462,9846,4,0,11,0,2,Ring of the Shadow
1464,6627,15,0,0,0,0,Buzzard Talon
1465,20594,2,15,13,32,2,Tigerbane
1467,1361,12,0,0,0,1,Spotted Sunfish
1468,6697,7,8,0,0,1,Murloc Fin
1469,20154,2,7,13,32,2,Scimitar of Atun
1470,1025,1,0,18,0,1,Murloc Skin Bag
1473,20402,2,10,17,30,2,Riverside Staff
1475,6693,7,11,0,0,1,Small Venom Sac
1476,6619,15,0,0,0,0,Snapped Spider Limb
1477,3331,0,4,0,0,1,Scroll of Agility II
1478,1093,0,4,0,0,1,Scroll of Protection II
1479,16710,4,1,10,0,1,Salma's Oven Mitts
1480,9381,2,4,13,32,2,Fist of the People's Militia
1481,25595,2,0,13,32,3,Grimclaw
1482,20089,2,7,13,32,3,Shadowfang
1483,9117,2,4,13,32,3,Face Smasher
1484,9122,2,10,17,30,3,Witching Stave
1485,7464,2,6,17,26,0,Pitchfork
1486,9889,4,1,5,0,3,Tree Bark Jacket
1487,6344,0,5,0,0,1,Conjured Pumpernickel
1488,12960,4,3,5,0,3,Avenger's Armor
1489,8676,4,2,5,0,3,Gloomshroud Armor
1490,6502,4,0,12,0,2,Guardian Talisman
1491,9836,4,0,11,0,3,Ring of Precision
1493,5165,2,7,13,32,3,Heavy Marauder Scimitar
1495,16553,4,1,8,0,0,Calico Shoes
1497,23094,4,1,16,0,0,Calico Cloak
1498,14348,4,1,10,0,0,Calico Gloves
1499,16552,4,1,7,0,0,Calico Pants
1501,16551,4,1,5,0,0,Calico Tunic
1502,16947,4,2,6,0,0,Warped Leather Belt
1503,14846,4,2,8,0,0,Warped Leather Boots
1504,17024,4,2,9,0,0,Warped Leather Bracers
1505,23076,4,1,16,0,0,Warped Cloak
1506,17077,4,2,10,0,0,Warped Leather Gloves
1507,17156,4,2,7,0,0,Warped Leather Pants
1509,18466,4,2,5,0,0,Warped Leather Vest
1510,19775,2,4,21,32,0,Heavy Hammer
1511,20173,2,7,21,32,0,Commoner's Sword
1512,19226,2,1,17,26,0,Crude Battle Axe
1513,20092,2,8,17,26,0,Old Greatsword
1514,19533,2,5,17,26,0,Rusty Warhammer
1515,20421,2,10,17,30,0,Rough Wooden Staff
1516,8498,2,0,21,32,0,Worn Hatchet
1518,9825,12,0,0,0,1,Ghost Hair Comb
1519,1438,12,0,0,0,1,Bloodscalp Ear
1520,1656,15,0,0,0,0,Troll Sweat
1521,19306,2,1,17,26,2,Lumbering Ogre Axe
1522,22239,2,6,17,26,2,Headhunting Spear
1523,5534,2,5,17,26,2,Huge Stone Club
1524,959,12,0,0,0,1,Skullsplitter Tusk
1528,1443,12,0,0,0,1,Handful of Oats
1529,1262,3,7,0,0,2,Jade
1532,7104,12,0,0,0,1,Shrunken Head
1537,1183,1,0,18,0,1,Old Blanchy's Feed Pouch
1539,20395,2,10,17,30,2,Gnarled Hermit's Staff
1547,21551,4,6,14,28,2,Shield of the Faith
1557,18456,4,6,14,28,2,Buckler of the Seas
1560,16856,4,1,8,0,2,Bluegill Sandals
1561,12671,4,1,20,0,2,Harvester's Robe
1566,20078,2,8,17,26,2,Edge of the People's Militia
1596,18096,12,0,0,0,1,Ghost Hair Thread
1598,1464,12,0,0,0,1,Rot Blossom
1602,8489,2,0,13,32,3,Sickle Axe
1604,20188,2,8,17,26,2,Chromatic Sword
1607,20272,2,10,17,30,3,Soulkeeper
1608,19743,2,4,13,32,2,Skullcrusher Mace
1613,28470,2,10,17,30,2,Spiritchaser Staff
1623,3568,1,0,18,0,1,Raptor Skin Pouch
1624,15340,4,3,1,0,2,Skullsplitter Helm
1625,26586,2,8,17,26,2,Exquisite Flamberge
1630,6552,15,0,0,0,0,Broken Electro-lantern
1637,1102,12,0,0,0,1,Letter to Ello
1639,5128,2,1,17,26,2,Grinning Axe
1640,8526,2,1,17,26,2,Monstrous War Axe
1645,18060,0,5,0,0,1,Moonberry Juice
1652,12642,1,0,18,0,1,Sturdy Lunchbox
1656,1102,12,0,0,0,1,Translated Letter
1659,1795,4,1,10,0,2,Engineering Gloves
1664,18289,2,10,17,30,2,Spellforce Rod
1677,8678,4,3,5,0,2,Drake-scale Vest
1678,11269,4,3,8,0,3,Black Ogre Kickers
1679,5137,2,5,17,26,2,Korg Bat
1680,19304,2,1,17,26,2,Headchopper
1685,1285,1,0,18,0,1,Troll-hide Bag
1686,18096,15,0,0,0,0,Bristly Whisker
1687,1496,15,0,0,0,0,Retractable Claw
1688,18092,15,0,0,0,0,Long Soft Tail
1696,1498,15,0,0,0,0,Curved Raptor Talon
1697,6630,15,0,0,0,0,Keen Raptor Tooth
1701,1498,15,0,0,0,0,Curved Basilisk Claw
1702,6349,15,0,0,0,0,Intact Basilisk Spine
1703,6349,0,8,0,0,1,Crystal Basilisk Spine
1705,7380,3,7,0,0,2,Lesser Moonstone
